"503","48","CORONEL CASTANEDA","050703"
"504","48","PACAPAUSA","050704"
"505","48","PULLO","050705"
"506","48","PUYUSCA","050706"
"507","48","SAN FRANCISCO DE RAVACAYCO","050707"
"508","48","UPAHUACHO","050708"
"509","49","PAUSA","050801"
"510","49","COLTA","050802"
"511","49","CORCULLA","050803"
"512","49","LAMPA","050804"
"513","49","MARCABAMBA","050805"
"514","49","OYOLO","050806"
"515","49","PARARCA","050807"
"516","49","SAN JAVIER DE ALPABAMBA","050808"
"517","49","SAN JOSE DE USHUA","050809"
"518","49","SARA SARA","050810"
"519","50","QUEROBAMBA","050901"
"520","50","BELEN","050902"
"521","50","CHALCOS","050903"
"522","50","CHILCAYOC","050904"
"523","50","HUACANA","050905"
"524","50","MORCOLLA","050906"
"525","50","PAICO","050907"
"526","50","SAN PEDRO DE LARCAY","050908"
"527","50","SAN SALVADOR DE QUIJE","050909"
"528","50","SANTIAGO DE PAUCARAY","050910"
"529","50","SORAS","050911"
"530","51","HUANCAPI","051001"
"531","51","ALCAMENCA","051002"
"532","51","APONGO","051003"
"533","51","ASQUIPATA","051004"
"534","51","CANARIA","051005"
"535","51","CAYARA","051006"
"536","51","COLCA","051007"
"537","51","HUAMANQUIQUIA","051008"
"538","51","HUANCARAYLLA","051009"
"539","51","HUAYA","051010"
"540","51","SARHUA","051011"
"541","51","VILCANCHOS","051012"
"542","52","VILCAS HUAMAN","051101"
"543","52","ACCOMARCA","051102"
"544","52","CARHUANCA","051103"
"545","52","CONCEPCION","051104"
"546","52","HUAMBALPA","051105"
"547","52","INDEPENDENCIA","051106"
"548","52","SAURAMA","051107"
"549","52","VISCHONGO","051108"
"550","53","CAJAMARCA","060101"
"551","53","ASUNCION","060102"
"552","53","CHETILLA","060103"
"553","53","COSPAN","060104"
"554","53","ENCANADA","060105"
"555","53","JESUS","060106"
"556","53","LLACANORA","060107"
"557","53","LOS BANOS DEL INCA","060108"
"558","53","MAGDALENA","060109"
"559","53","MATARA","060110"
"560","53","NAMORA","060111"
"561","53","SAN JUAN","060112"
"562","54","CAJABAMBA","060201"
"563","54","CACHACHI","060202"
"564","54","CONDEBAMBA","060203"
"565","54","SITACOCHA","060204"
"566","55","CELENDIN","060301"
"567","55","CHUMUCH","060302"
"568","55","CORTEGANA","060303"
"569","55","HUASMIN","060304"
"570","55","JORGE CHAVEZ","060305"
"571","55","JOSE GALVEZ","060306"
"572","55","MIGUEL IGLESIAS","060307"
"573","55","OXAMARCA","060308"
"574","55","SOROCHUCO","060309"
"575","55","SUCRE","060310"
"576","55","UTCO","060311"
"577","55","LA LIBERTAD DE PALLAN","060312"
"578","56","CHOTA","060401"
"579","56","ANGUIA","060402"
"580","56","CHADIN","060403"
"581","56","CHIGUIRIP","060404"
"582","56","CHIMBAN","060405"
"583","56","CHOROPAMPA","060406"
"584","56","COCHABAMBA","060407"
"585","56","CONCHAN","060408"
"586","56","HUAMBOS","060409"
"587","56","LAJAS","060410"
"588","56","LLAMA","060411"
"589","56","MIRACOSTA","060412"
"590","56","PACCHA","060413"
"591","56","PION","060414"
"592","56","QUEROCOTO","060415"
"593","56","SAN JUAN DE LICUPIS","060416"
"594","56","TACABAMBA","060417"
"595","56","TOCMOCHE","060418"
"596","56","CHALAMARCA","060419"
"597","57","CONTUMAZA","060501"
"598","57","CHILETE","060502"
"599","57","CUPISNIQUE","060503"
"600","57","GUZMANGO","060504"
"601","57","SAN BENITO","060505"
"602","57","SANTA CRUZ DE TOLED","060506"
"603","57","TANTARICA","060507"
"604","57","YONAN","060508"
"605","58","CUTERVO","060601"
"606","58","CALLAYUC","060602"
"607","58","CHOROS","060603"
"608","58","CUJILLO","060604"
"609","58","LA RAMADA","060605"
"610","58","PIMPINGOS","060606"
"611","58","QUEROCOTILLO","060607"
"612","58","SAN ANDRES DE CUTERVO","060608"
"613","58","SAN JUAN DE CUTERVO","060609"
"614","58","SAN LUIS DE LUCMA","060610"
"615","58","SANTA CRUZ","060611"
"616","58","SANTO DOMINGO DE LA CAPILLA","060612"
